price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,HouseAge,Renovated,lat,BathRoom*Lat,BedRoom*Lat,long,sqft_living15,sqft_lot15
525000,3,1.75,2120,9146,1,0,0,3,8,1260,860,33,0,47.6475,83.383125,142.9425,-122.064,2040,10485
820000,4,2.5,2440,5737,2,0,0,4,8,1700,740,86,0,47.6472,119.118,190.5888,-122.367,2020,5543
1.25E+06,4,2.25,3300,15375,1.5,0,3,3,8,2820,480,82,1,47.526,106.9335,190.104,-122.225,3250,15375
244000,2,1,1180,10200,1,0,0,4,7,1180,0,59,0,47.4358,47.4358,94.8716,-122.336,1330,10200
275000,1,1,520,4800,1,0,0,3,5,520,0,84,0,47.5533,47.5533,47.5533,-122.363,800,4960
577000,2,1.75,2070,23160,1,0,0,3,7,1260,810,68,0,47.6551,83.396425,95.3102,-122.394,1690,5458
446950,5,2.5,2250,7945,1,0,0,4,7,1360,890,37,0,47.7316,119.329,238.658,-122.221,1820,7866
457000,3,2.5,2050,5694,2,0,2,3,8,2050,0,10,0,47.5331,118.83275,142.5993,-121.855,2680,7187
320000,4,1.5,1310,137214,1.5,0,0,4,7,1310,0,89,0,47.362,71.043,189.448,-122.316,1310,9450
210000,3,1.5,1250,9484,1,0,0,4,7,1250,0,45,0,47.3675,71.05125,142.1025,-122.147,1320,9600
220000,4,2.5,2130,9100,1,0,0,3,8,1290,840,36,0,47.3815,118.45375,189.526,-122.169,1770,7700
589000,3,2,2250,8800,1,0,0,4,7,1250,1000,89,0,47.5737,95.1474,142.7211,-122.409,2250,4800
435000,4,2,1880,3840,1,0,0,3,7,970,910,110,0,47.5929,95.1858,190.3716,-122.303,1670,1820
375000,3,1,1520,10798,1,0,0,3,7,1520,0,61,0,47.7635,47.7635,143.2905,-122.262,1670,9876
1.74E+06,4,3.5,4010,9654,2,0,0,3,10,4010,0,7,0,47.5891,166.56185,190.3564,-122.2,1870,9873
545000,2,1.75,1660,5581,1,0,0,3,8,1660,0,9,0,47.713,83.49775,95.426,-122.033,1670,4871
970000,3,2.25,3400,10000,2,0,0,3,10,3400,0,31,0,47.6846,107.29035,143.0538,-122.284,1860,5100
705000,2,1.75,2320,6755,1,0,0,5,8,1380,940,68,0,47.6398,83.36965,95.2796,-122.403,1990,5000
915557,5,3.25,3740,11536,2,0,0,4,9,2540,1200,31,0,47.5599,154.569675,237.7995,-122.108,2920,11258
259000,4,1.5,1810,9000,1.5,0,0,3,7,1810,0,55,0,47.4911,71.23665,189.9644,-122.322,1520,9780
1.70E+06,2,2.25,3170,3000,2,0,2,5,10,1990,1180,114,0,47.6291,107.165475,95.2582,-122.351,2980,5061
427000,3,1.75,1680,8610,1,0,0,4,7,1290,390,45,0,47.7246,83.51805,143.1738,-122.173,1640,8809
390000,2,1,930,3100,1,0,0,3,6,930,0,103,0,47.5943,47.5943,95.1886,-122.302,1670,3800
363000,3,2.5,2390,8000,2,0,0,3,8,2390,0,20,0,47.3895,118.47375,142.1685,-122.154,2070,7585
612000,4,2.5,2680,3626,1.5,0,3,4,7,1680,1000,86,0,47.6727,119.18175,190.6908,-122.361,1950,4500
380000,4,1.75,1790,10186,1,0,0,4,8,1790,0,49,0,47.7769,83.609575,191.1076,-122.376,1790,9142
230000,4,3,1680,6003,1,0,0,3,7,1150,530,17,0,47.2885,141.8655,189.154,-122.218,1820,6207
580000,3,1.75,1570,2600,1.5,0,0,4,8,1570,0,84,0,47.6867,83.451725,143.0601,-122.37,1490,4000
770000,3,1,2230,3200,2,0,2,3,8,1630,600,96,0,47.6334,47.6334,142.9002,-122.356,2280,5400
207200,4,2,1260,8400,1,0,0,3,6,1260,0,23,0,47.1946,94.3892,188.7784,-122,1120,8400
525000,3,2,1790,11430,1,0,0,3,7,1190,600,30,0,47.6319,95.2638,142.8957,-122.035,1700,12114
925000,3,2.5,2440,7419,1,0,0,3,7,1520,920,54,0,47.6857,119.21425,143.0571,-122.334,2440,4880
883000,4,2.25,2410,4000,2,0,0,5,8,1650,760,104,0,47.6727,107.263575,190.6908,-122.316,1820,4000
455000,4,2.5,1780,2992,2,0,0,3,7,1780,0,12,0,47.7633,119.40825,191.0532,-122.149,1610,2961
343500,3,2.5,1900,5194,2,0,0,3,7,1900,0,10,0,47.4391,118.59775,142.3173,-122.117,2230,5194
244000,2,1,960,8450,1,0,0,5,6,960,0,64,0,47.755,47.755,95.51,-122.316,1090,8450
397000,3,1.75,1640,11730,1,0,0,5,7,1640,0,47,0,47.7351,83.536425,143.2053,-122.189,1640,7770
180500,2,1,850,5000,1,0,0,3,6,850,0,39,0,47.3817,47.3817,94.7634,-122.314,1160,5000
310000,3,2.75,2150,6576,1,0,0,4,7,1900,250,89,0,47.7539,131.323225,143.2617,-122.308,2150,9071
315000,4,2.5,2780,3969,2,0,0,3,7,2780,0,10,0,47.3992,118.498,189.5968,-122.164,2260,4160
718000,3,1,1030,4958,1,0,0,5,7,1030,0,62,0,47.6647,47.6647,142.9941,-122.277,2230,6987
279950,3,1.75,1930,7267,1,0,0,4,7,1330,600,37,0,47.3217,82.812975,141.9651,-122.205,1600,7698
689000,3,2.5,2080,9612,1,0,3,4,8,1700,380,74,0,47.7293,119.32325,143.1879,-122.283,2560,10202
828000,4,2.5,3520,9901,2,0,0,3,10,3520,0,16,0,47.6084,119.021,190.4336,-122.011,3490,9667
150000,2,1,890,8100,1,0,0,3,6,890,0,72,0,47.4839,47.4839,94.9678,-122.34,1260,8100
505400,3,1.75,1640,3400,1,0,0,4,7,930,710,89,0,47.6694,83.42145,143.0082,-122.3,1380,3750
1.68E+06,5,3.25,4860,23723,2,0,2,4,11,3820,1040,25,0,47.5767,154.624275,237.8835,-122.215,4040,13860
217450,3,1,1040,5000,1,0,0,3,7,1040,0,55,0,47.5122,47.5122,142.5366,-122.358,1440,5000
677000,4,2.5,2820,4174,2,0,0,3,9,2820,0,10,0,47.7112,119.278,190.8448,-122.226,2560,4853
361000,2,2.5,1320,48787,1,0,0,3,8,1320,0,11,0,47.5157,118.78925,95.0314,-121.924,1830,155073
620000,3,2.5,2590,7237,2,0,0,3,8,2590,0,10,0,47.7113,119.27825,143.1339,-122.309,1670,7648
176000,3,2.25,1540,5449,1,0,0,2,7,1180,360,25,0,47.29,106.4025,141.87,-122.358,1460,6740
330000,3,1,960,7218,1,0,0,4,7,960,0,46,0,47.7278,47.7278,143.1834,-122.226,1580,9104
290000,3,2.5,1190,8175,1,0,0,3,7,1190,0,28,0,47.4556,118.639,142.3668,-122.203,2230,9520
711000,4,2.5,2770,9532,2,0,0,4,9,2770,0,26,0,47.5688,118.922,190.2752,-122.012,2770,9219
295000,3,1.75,1060,8100,2,0,0,4,7,1060,0,32,0,47.3617,82.882975,142.0851,-122.047,1410,8100
1.10E+06,5,3.25,4010,12110,2,0,0,3,11,4010,0,11,0,47.5228,154.4491,237.614,-122.151,4010,12334
257500,3,2,1140,7078,1,0,0,4,7,1140,0,23,0,47.4057,94.8114,142.2171,-122.185,1460,7078
240000,4,1,1910,16320,1.5,0,0,3,6,1910,0,80,0,47.5151,47.5151,190.0604,-122.366,1380,9000
645000,4,2.5,2340,8955,2,0,0,3,9,2340,0,24,0,47.6283,119.07075,190.5132,-122.026,2340,8955
499000,2,1.75,1170,2400,1,0,0,4,7,740,430,111,0,47.6653,83.414275,95.3306,-122.333,1570,3919
321000,3,1,1290,9526,1.5,0,0,3,7,1290,0,53,0,47.7111,47.7111,143.1333,-122.213,1290,9508
449000,3,2.5,1810,1658,3,0,0,3,8,1810,0,16,0,47.6955,119.23875,143.0865,-122.376,1470,1585
515000,3,2.5,1820,5280,1,0,0,4,7,910,910,66,0,47.6892,119.223,143.0676,-122.375,1600,4820
456000,4,1.5,2220,12385,1,0,0,3,8,1270,950,36,0,47.6734,71.5101,190.6936,-122.185,2030,8831
865000,3,3.75,3830,219106,2,0,0,3,9,3830,0,37,1,47.5432,178.287,142.6296,-121.952,2440,219106
515500,4,2.5,2920,7700,2,0,0,3,9,2920,0,11,0,47.7351,119.33775,190.9404,-121.975,2920,8943
576925,4,2.5,2630,6100,2,0,0,3,8,2630,0,10,0,47.7735,119.43375,191.094,-122.167,2360,5765
243000,3,1.75,1320,10416,1,0,0,3,7,1320,0,19,0,47.3902,82.93285,142.1706,-122.208,1670,7991
253400,3,2,1400,8640,1,0,0,5,7,1400,0,46,0,47.3182,94.6364,141.9546,-122.319,1270,9375
292000,3,2.5,1600,3580,2,0,0,3,7,1600,0,15,0,47.4939,118.73475,142.4817,-122.261,2020,4327
271500,3,2.5,1490,8005,1,0,0,3,7,1090,400,38,0,47.4359,118.58975,142.3077,-122.165,1880,7905
765000,2,2.5,2170,6750,1,0,0,3,8,2170,0,2,0,47.7115,119.27875,95.423,-122.014,2150,6074
375000,3,3.25,1280,1730,2,0,0,3,8,1090,190,10,0,47.7032,155.0354,143.1096,-122.36,1280,2121
382880,3,2,1620,9566,1,0,0,4,7,1620,0,47,0,47.474,94.948,142.422,-122.146,1660,10011
852500,3,2.5,2630,10100,1,0,0,4,9,1580,1050,47,0,47.5638,118.9095,142.6914,-122.153,2400,9700
475000,3,1.5,1240,8738,1,0,0,3,7,1240,0,55,0,47.5849,71.37735,142.7547,-122.17,1440,9344
462000,3,1.75,1300,2580,1,0,0,5,7,820,480,95,0,47.674,83.4295,143.022,-122.319,1180,2820
762400,3,1.75,2430,14607,1,0,1,3,8,1230,1200,65,1,47.5588,83.2279,142.6764,-122.211,2750,17425
330000,4,1.5,1890,7540,1,0,0,4,7,1890,0,48,0,47.7534,71.6301,191.0136,-122.318,1890,8515
473000,3,2.25,1890,12236,1,0,0,3,8,1890,0,36,0,47.6232,107.1522,142.8696,-122.047,2390,12323
550000,3,1.5,2440,7200,1,0,0,3,7,2440,0,65,0,47.5604,71.3406,142.6812,-122.274,1920,6900
449500,3,2.25,1780,7280,1,0,2,3,7,1340,440,42,0,47.723,107.37675,143.169,-122.215,2060,7280
744000,4,2.75,2830,13059,2,0,0,3,10,2830,0,16,0,47.595,130.88625,190.38,-121.986,3840,11596
700000,4,2,2490,4700,1,0,0,4,7,1690,800,63,0,47.5254,95.0508,190.1016,-122.392,2240,5000
511100,4,2.5,1560,12220,1.5,0,0,4,7,1560,0,49,0,47.5287,118.82175,190.1148,-122.053,1920,12220
317950,3,2.5,1980,4500,2,0,0,3,7,1980,0,2,0,47.3671,118.41775,142.1013,-122.113,2200,4500
542950,3,2.5,2070,39768,2,0,0,3,8,2070,0,26,0,47.7696,119.424,143.3088,-122.036,2740,44866
490000,3,1.75,1490,11360,1,0,0,3,8,1490,0,39,0,47.5896,83.2818,142.7688,-122.12,2350,10320
760000,4,3.5,3090,4060,2,0,0,3,8,2420,670,23,0,47.5733,166.50655,190.2932,-122.287,1720,4080
475000,3,2.25,1580,8659,1,0,0,4,7,1220,360,54,0,47.7599,107.459775,143.2797,-122.215,1970,9650
1.70E+06,5,4.5,5190,23716,2,0,2,3,11,3390,1800,27,1,47.5846,214.1307,237.923,-122.223,4460,22748
435000,3,2.75,2692,6197,2,0,0,3,9,2692,0,8,0,47.3569,130.231475,142.0707,-122.202,2336,5700
399000,3,2.5,1740,3690,2,0,0,3,8,1740,0,14,0,47.5345,118.83625,142.6035,-121.867,2100,4944
627000,3,2,1940,3800,1,0,0,4,7,1050,890,87,0,47.6842,95.3684,143.0526,-122.309,1700,3800
346500,4,2.5,2150,5100,1.5,0,0,3,7,1290,860,23,0,47.5338,118.8345,190.1352,-122.36,1920,5100
412000,3,1.5,1320,8000,1,0,0,3,7,1320,0,58,0,47.6027,71.40405,142.8081,-122.122,1720,8100
845000,4,2.5,3360,40471,2,0,0,4,10,3360,0,21,0,47.742,119.355,190.968,-122.035,3150,36823
373000,3,1.75,1850,9655,1,0,0,3,7,1100,750,55,0,47.7358,83.53765,143.2074,-122.319,1480,8683
725000,4,2.25,2880,8882,2,0,0,4,8,2480,400,49,0,47.6999,107.324775,190.7996,-122.284,2460,9610
376000,6,2.5,2420,11662,1,0,2,4,7,1420,1000,49,0,47.4459,118.61475,284.6754,-122.278,1630,11662
552500,3,1,2020,4120,1.5,0,0,4,7,1520,500,85,0,47.5514,47.5514,142.6542,-122.271,1200,4635
365000,5,2,2280,19000,1.5,0,0,3,6,2280,0,90,0,47.4683,94.9366,237.3415,-122.359,1790,11800
700000,4,2.5,3010,46173,2,0,0,3,9,3010,0,18,0,47.6471,119.11775,190.5884,-121.964,2590,49222
315000,4,2.25,2550,9736,1,0,0,4,8,2550,0,48,0,47.3193,106.468425,189.2772,-122.212,1770,9686
262500,4,2,1540,5110,1,0,0,3,7,1540,0,58,0,47.5164,95.0328,190.0656,-122.268,1540,5110
660000,3,2.25,2280,6150,2,0,2,3,8,2280,0,30,0,47.5423,106.970175,142.6269,-122.385,1920,6150
340000,4,2.5,2450,6941,2,0,0,3,7,2450,0,9,0,47.4006,118.5015,189.6024,-122.162,3300,6941
660500,5,2.5,2950,5500,1.5,0,0,5,7,1720,1230,96,0,47.5785,118.94625,237.8925,-122.293,2200,5000
280000,1,1,690,1950,1,0,0,3,6,690,0,86,0,47.6849,47.6849,47.6849,-122.374,1650,4864
267000,1,1,800,2480,1,0,0,4,6,800,0,95,0,47.5581,47.5581,47.5581,-122.316,1490,4650
230000,2,1,1470,25661,1.5,0,0,3,4,1470,0,82,0,47.4878,47.4878,94.9756,-122.13,1670,43301
417000,3,2.25,1840,11403,2,0,0,3,8,1840,0,21,0,47.4862,106.84395,142.4586,-121.797,2150,11403
252000,3,1,1170,9730,1,0,0,3,7,1170,0,46,1,47.4562,47.4562,142.3686,-122.196,1680,10125
791000,5,1.75,2344,4800,1.5,0,0,4,7,1544,800,94,0,47.6537,83.393975,238.2685,-122.335,1770,4200
415000,1,1,1230,3774,1,0,0,4,6,830,400,90,0,47.6886,47.6886,47.6886,-122.354,1300,3774
339000,3,1.75,1150,13278,1,0,0,5,7,1150,0,48,0,47.6384,83.3672,142.9152,-121.969,1560,12400
158000,3,1,1140,10477,1,0,0,3,6,1140,0,73,0,47.4874,47.4874,142.4622,-122.306,1190,9750
535000,3,1,1660,5100,1,0,0,3,7,1260,400,57,0,47.5323,47.5323,142.5969,-122.383,1230,5100
818900,3,1,1080,4120,1,0,0,3,7,980,100,96,0,47.6771,47.6771,143.0313,-122.319,1280,3090
550000,4,2,1720,4000,1,0,0,3,7,1420,300,65,0,47.6651,95.3302,190.6604,-122.285,1350,1281
240000,2,1,590,8717,1,0,0,3,6,590,0,62,0,47.7343,47.7343,95.4686,-122.335,1370,6760
590000,3,3.25,1290,1230,2,0,2,3,9,1090,200,6,0,47.6367,154.819275,142.9101,-122.37,1710,1797
369300,3,1.5,1480,21320,1,0,0,4,7,1480,0,48,0,47.5234,71.2851,142.5702,-122.043,1850,17825
510000,4,2.5,2600,118666,1,0,0,3,7,1400,1200,34,0,47.54,118.85,190.16,-121.97,2440,131116
542500,3,2.5,2040,10086,2,0,0,3,8,2040,0,27,0,47.679,119.1975,143.037,-122.113,1940,10272
262500,3,1,970,7854,1,0,0,4,7,970,0,35,0,47.4899,47.4899,142.4697,-122.185,1480,7800
900000,6,3,2620,4350,1,0,0,3,7,1760,860,58,0,47.678,143.034,286.068,-122.373,1760,4300
1.10E+06,4,3.5,4560,41636,2,0,0,3,9,4170,390,19,0,47.5589,166.45615,190.2356,-122.116,2990,11381
368000,3,1.75,1750,14400,1,0,0,4,7,1750,0,63,0,47.4535,83.043625,142.3605,-122.361,2030,14400
825000,4,3.5,3620,6499,2.5,0,0,3,9,3620,0,11,1,47.7326,167.0641,190.9304,-122.36,2330,7200
343500,3,2,1660,7509,1,0,0,3,7,1660,0,13,0,47.4872,94.9744,142.4616,-122.144,2380,8598
273500,4,1,1360,6000,1,0,0,4,6,1020,340,70,0,47.4783,47.4783,189.9132,-122.285,1230,6000
1.00E+06,3,2.5,2044,5610,2,0,0,4,9,2044,0,19,0,47.6791,119.19775,143.0373,-122.209,2440,5610
770000,5,3,2370,6000,1.5,0,2,3,8,1340,1030,88,1,47.6645,142.9935,238.3225,-122.358,1350,4500
400000,3,2,1170,3868,1.5,0,0,4,7,1170,0,90,0,47.5543,95.1086,142.6629,-122.29,1400,3800
225000,3,1,1660,7210,1,0,0,3,7,1100,560,51,0,47.3394,47.3394,142.0182,-122.281,1660,7245
345000,4,1,2020,18150,1,0,0,4,7,2020,0,60,0,47.739,47.739,190.956,-122.249,1530,11970
450000,3,2.5,2530,8116,2,0,0,3,8,2530,0,13,0,47.7597,119.39925,143.2791,-122.167,2280,8791
334850,2,1,870,5635,1,0,0,3,7,870,0,66,0,47.5676,47.5676,95.1352,-122.398,1310,5750
605000,5,3,3670,9600,1,0,1,3,8,1980,1690,60,0,47.5648,142.6944,237.824,-122.316,1730,4933
760000,5,3.5,3180,14000,2,0,0,5,10,3180,0,17,0,47.5501,166.42535,237.7505,-122.128,3670,14450
390000,2,1.5,1870,12960,1.5,0,0,4,6,1350,520,88,0,47.5234,71.2851,95.0468,-122.288,1380,7800
488000,3,2.5,1940,5660,2,0,0,3,8,1940,0,13,0,47.7511,119.37775,143.2533,-122.17,2110,4581
3.30E+06,3,3.25,4220,41300,1,1,4,4,11,2460,1760,56,1,47.6083,154.726975,142.8249,-122.11,3810,30401
1.06E+06,5,4.5,4820,13165,2,0,0,4,11,3950,870,25,0,47.7295,214.78275,238.6475,-122.057,3880,13810
608000,3,2,2400,217800,2,0,0,3,8,1590,810,40,0,47.4166,94.8332,142.2498,-121.94,2340,207781
1.39E+06,3,2.25,2930,6000,2,0,2,3,11,1920,1010,14,0,47.6301,107.167725,142.8903,-122.301,1870,5040
299950,2,1,800,3000,1,0,0,3,6,800,0,110,0,47.5602,47.5602,95.1204,-122.292,1640,3400
818000,3,3.25,2200,4800,2,0,2,3,7,1910,290,72,1,47.6551,154.879075,142.9653,-122.353,1410,4800
355000,3,2.5,2400,9701,1,0,0,3,9,2400,0,24,0,47.3081,118.27025,141.9243,-122.392,2400,8258
1.86E+06,5,3.25,5570,9600,2,0,0,5,9,3860,1710,62,0,47.6708,154.9301,238.354,-122.262,3170,10400
660000,3,3.25,1980,2850,3,0,0,3,7,1980,0,27,0,47.6597,154.894025,142.9791,-122.331,1630,4560
2.37E+06,3,2.25,3530,17450,1,1,3,3,9,1840,1690,84,1,47.5358,106.95555,142.6074,-122.213,3530,17310
1.21E+06,4,2.5,3430,35120,2,0,0,3,10,3430,0,31,0,47.6484,119.121,190.5936,-122.182,3920,35230
255950,3,2.5,1720,3676,2,0,0,3,7,1720,0,22,0,47.4039,118.50975,142.2117,-122.188,1720,3510
475000,3,1.5,1930,11092,1,0,0,3,7,1500,430,31,0,47.634,71.451,142.902,-122.033,1230,10964
362950,4,1.75,2140,159865,1,0,0,4,7,1140,1000,54,0,47.4235,82.991125,189.694,-122.218,1830,15569
452000,3,1.75,1110,9012,1,0,0,4,7,1110,0,48,0,47.6563,83.398525,142.9689,-122.131,1800,8679
315000,3,1.75,1970,8200,1,0,0,3,7,1270,700,50,0,47.4731,83.077925,142.4193,-122.327,1890,8348
330950,3,2.5,1630,2844,2,0,0,3,7,1630,0,12,0,47.5413,118.85325,142.6239,-122.288,1610,2582
535000,5,2.25,2520,49222,2,0,0,4,8,2520,0,36,0,47.4918,106.85655,237.459,-122.064,2780,55321
479000,4,2.25,2270,9464,1.5,0,0,4,7,1520,750,75,0,47.5007,106.876575,190.0028,-122.359,1770,9464
340000,3,2.5,1212,1174,3,0,0,3,7,1212,0,10,0,47.7145,119.28625,143.1435,-122.311,1256,1226
312000,4,2,1890,8362,1,0,0,3,7,1890,0,48,0,47.4377,94.8754,189.7508,-122.279,1600,9257
305000,3,2.25,1370,6600,2,0,0,4,7,1370,0,22,0,47.3504,106.5384,142.0512,-122.035,1370,6600
270000,3,2.5,1770,7336,2,0,0,3,7,1770,0,18,0,47.3639,118.40975,142.0917,-122.185,1770,7349
529999,3,2.5,1710,1664,2,0,0,5,8,1300,410,11,0,47.6456,119.114,142.9368,-122.383,1470,5400
587100,2,1,1190,6967,1,0,0,3,7,1190,0,68,0,47.5896,47.5896,95.1792,-122.243,1700,6968
459800,3,2,1690,16061,1,0,0,3,7,1690,0,30,0,47.6359,95.2718,142.9077,-122.035,1280,12436
451000,4,1.75,1680,7800,1,0,0,3,7,1330,350,48,0,47.6286,83.35005,190.5144,-122.118,1680,7210
2.48E+06,3,3.25,4340,4947,2,0,3,3,11,3060,1280,21,0,47.6709,154.930425,143.0127,-122.406,1680,5250
525000,3,2.25,2040,435600,2,0,2,4,7,2040,0,31,0,47.2328,106.2738,141.6984,-121.945,2020,223027
250000,2,1,1110,26051,1,0,0,3,6,1110,0,63,0,47.4711,47.4711,94.9422,-122.291,2240,12255
475000,5,2,2040,6180,2,0,0,4,7,2040,0,106,0,47.5503,95.1006,237.7515,-122.28,1870,4365
235000,4,1.5,1920,11595,1,0,0,4,7,1920,0,53,0,47.2858,70.9287,189.1432,-122.212,1400,10550
230000,3,1.5,1330,9548,1,0,0,5,7,1330,0,47,0,47.3675,71.05125,142.1025,-122.11,1420,9548
581000,4,1,1630,2566,1.5,0,0,3,7,1630,0,93,0,47.6183,47.6183,190.4732,-122.3,1220,2314
415000,3,1,1520,9030,1,0,0,3,7,1520,0,58,0,47.587,47.587,142.761,-122.134,1470,8712
522500,3,1,1520,9030,1,0,0,3,7,1520,0,58,0,47.587,47.587,142.761,-122.134,1470,8712
383000,3,1.5,1340,7725,1,0,0,4,8,1340,0,48,0,47.5389,71.30835,142.6167,-122.173,1990,7725
315000,3,1.75,2500,8289,1,0,0,4,7,1250,1250,56,0,47.4973,83.120275,142.4919,-122.177,1710,8205
591000,3,2,1460,3600,2,0,0,3,7,1460,0,112,0,47.6123,95.2246,142.8369,-122.314,1590,1210
750000,4,2.25,3140,12150,2,0,0,3,9,3140,0,35,0,47.6361,107.181225,190.5444,-122.047,2370,12054
430000,3,1.75,2150,4333,1,0,0,3,7,1200,950,58,0,47.5537,83.218975,142.6611,-122.388,1480,6500
712000,4,2.5,3140,32336,1.5,0,0,3,10,3140,0,20,0,47.7412,119.353,190.9648,-122.087,2340,19965
510000,3,2.5,2310,53578,1,0,0,4,8,1340,970,34,0,47.7677,119.41925,143.3031,-122.135,2660,49658
480000,2,1,710,4800,1,0,0,2,6,710,0,65,0,47.6212,47.6212,95.2424,-122.298,1480,1721
538000,3,1,1460,7200,1,0,0,3,7,1260,200,108,0,47.6875,47.6875,143.0625,-122.336,1430,4650
464000,2,2.75,730,5000,1,0,0,3,7,730,0,85,0,47.5381,130.729775,95.0762,-122.374,980,5000
476000,3,2.5,1440,3840,2,0,0,3,7,1440,0,14,0,47.6873,119.21825,143.0619,-122.043,1600,3131
349500,3,2,1130,16875,1,0,0,4,7,1130,0,68,0,47.7489,95.4978,143.2467,-122.3,1600,14300
270000,3,2.25,1810,8262,2,0,0,4,8,1810,0,34,0,47.2994,106.42365,141.8982,-122.37,1820,8262
740000,3,2.5,2710,18480,2,0,2,3,10,2000,710,36,0,47.7256,119.314,143.1768,-122.259,2710,18077
395000,4,2.5,2740,8336,2,0,0,4,9,2740,0,24,0,47.3904,118.476,189.5616,-122.176,2460,9189
498000,3,2.5,1690,4088,2,0,0,3,7,1690,0,11,0,47.6779,119.19475,143.0337,-122.034,1950,4088
339900,3,2.5,1470,4675,2,0,0,3,7,1470,0,16,0,47.5261,118.81525,142.5783,-121.827,1500,4385
539000,3,2.5,2830,9972,2,0,0,3,9,2830,0,8,0,47.7382,119.3455,143.2146,-121.975,3557,9159
400000,3,1,1410,9704,1,0,0,3,8,1140,270,32,0,47.6203,47.6203,142.8609,-122.036,1910,13639
225000,3,2.5,2170,11745,1,0,0,4,7,1410,760,48,0,47.4342,118.5855,142.3026,-122.17,1860,8643
330000,3,2.25,1340,4080,1.5,0,0,3,6,1170,170,107,0,47.5722,107.03745,142.7166,-122.291,1670,4080
1.39E+06,3,3,2480,5500,2,0,3,3,10,1730,750,64,1,47.6466,142.9398,142.9398,-122.404,2950,5670
490000,3,2.75,1990,31200,1,0,0,3,8,1990,0,29,0,47.5544,130.7746,142.6632,-122.035,3120,29625
260000,4,2.75,2240,7200,1,0,0,3,7,1140,1100,47,0,47.3357,130.173175,189.3428,-122.275,1580,7416
469900,4,2.5,2990,8913,2,0,0,4,9,2990,0,23,0,47.4353,118.58825,189.7412,-122.159,2740,8030
493000,6,1.75,2120,3801,1.5,0,0,4,7,1220,900,89,0,47.6832,83.4456,286.0992,-122.311,1850,4181
740000,4,2.25,2920,46355,2,0,0,4,9,2920,0,16,0,47.569,107.03025,190.276,-121.962,2310,184694
148900,4,1.75,1700,6000,1,0,0,3,7,1700,0,47,0,47.3252,82.8191,189.3008,-122.208,1280,6000
475000,2,2.5,1620,14467,2,0,0,3,7,1620,0,33,0,47.6306,119.0765,95.2612,-122.035,1470,13615
415000,2,1,760,4000,1,0,0,3,7,760,0,70,0,47.6896,47.6896,95.3792,-122.396,1520,4000
229500,3,1,1230,6000,1,0,0,4,7,1230,0,47,0,47.3256,47.3256,141.9768,-122.209,1240,6000
1.36E+06,5,3.75,4960,13990,2,0,2,3,11,3760,1200,13,0,47.5491,178.309125,237.7455,-122.137,5200,18116
385000,4,2.5,2030,11375,1,0,0,3,7,1330,700,45,0,47.7765,119.44125,191.106,-122.261,1500,9160
230000,3,2.25,1830,11331,1,0,0,3,7,1250,580,50,0,47.2899,106.402275,141.8697,-122.287,2240,16433
425000,2,1,970,2700,1,0,0,4,7,770,200,88,0,47.6852,47.6852,95.3704,-122.312,1570,3348
189900,2,1,1000,4179,1,0,0,5,5,1000,0,100,0,47.297,47.297,94.594,-122.227,1010,6327
238000,2,1,750,6480,1,0,0,3,6,750,0,72,0,47.5195,47.5195,95.039,-122.35,1050,6390
968060,4,2.5,2620,16200,1,0,2,4,7,1570,1050,64,1,47.6623,119.15575,190.6492,-122.196,3050,11875
921000,4,1.5,2220,9496,1,0,0,4,7,1490,730,60,0,47.6233,71.43495,190.4932,-122.206,1800,8286
380000,5,1.75,3000,6000,1,0,0,5,7,1500,1500,56,0,47.492,83.111,237.46,-122.225,2230,7125
285000,1,1,1060,54846,1,1,4,3,5,1060,0,79,0,47.4716,47.4716,47.4716,-122.445,2258,31762
449000,4,2.5,1980,5400,2,0,0,3,8,1980,0,16,0,47.5182,118.7955,190.0728,-122.207,1980,5400
625000,4,1,1600,5500,1.5,0,0,4,7,1600,0,68,0,47.6983,47.6983,190.7932,-122.393,1900,5500
318989,4,2.25,2000,9000,1,0,0,4,8,2000,0,36,0,47.3125,106.453125,189.25,-122.387,2190,8374
445000,3,1.5,1310,1266,2,0,0,3,8,1120,190,12,0,47.5663,71.34945,142.6989,-122.408,1310,1378
750000,3,1,1120,8549,1,0,0,3,7,1120,0,63,0,47.6294,47.6294,142.8882,-122.205,1440,8640
959000,3,2.5,3320,11875,1,0,0,5,10,3320,0,36,0,47.7212,119.303,143.1636,-122.26,3730,11875
330000,3,2.5,2370,9102,2,0,0,3,9,2370,0,24,0,47.3067,118.26675,141.9201,-122.394,2530,9883
425000,2,1.5,830,1241,2,0,0,3,7,830,0,10,0,47.6363,71.45445,95.2726,-122.368,1610,2666
280000,3,1,940,7913,1,0,0,3,6,940,0,66,0,47.7657,47.7657,143.2971,-122.321,940,7913
476500,4,2.5,2250,50155,2,0,0,3,8,2250,0,16,0,47.449,118.6225,189.796,-121.756,2040,57857
556000,3,2.25,2020,3600,2,0,0,3,8,2020,0,16,0,47.6678,107.25255,143.0034,-122.165,2070,3699
1.86E+06,4,5.25,5240,320917,2,0,2,3,10,5240,0,8,0,47.5605,249.692625,190.242,-121.905,1930,68824
